Episode 0, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 217, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 218, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 219, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 220, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 221, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 222, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 223, Reward: 20.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 224, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 225, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 226, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 227, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 228, Reward: 20.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 229, Reward: 17.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 230, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 231, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 232, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 233, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 234, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 235, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 236, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 237, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 238, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 239, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 240, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 241, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 242, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 243, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 244, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 245, Reward: 17.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 246, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 247, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 248, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 249, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 250, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 251, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 252, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 253, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 254, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 255, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 256, Reward: 18.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 257, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 258, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 259, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 260, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 261, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 262, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 263, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 264, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 265, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 266, Reward: 18.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 267, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 268, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 269, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 270, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 271, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 272, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 273, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 274, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 275, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 276, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 277, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 278, Reward: 23.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 279, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 280, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 281, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 282, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 283, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 284, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 285, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 286, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 287, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 288, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 289, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 290, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 291, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 292, Reward: 18.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 293, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 294, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 295, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 296, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 297, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 298, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 299, Reward: 17.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 300, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 301, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 302, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 303, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 304, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 305, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 306, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 307, Reward: 23.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 308, Reward: 18.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 309, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 310, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 311, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 312, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 313, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 314, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 315, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 316, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 317, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 318, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 319, Reward: 30.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 320, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 321, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 322, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 323, Reward: 24.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 324, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 325, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 326, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 327, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 328, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 329, Reward: 20.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 330, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 331, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 332, Reward: 20.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 333, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 334, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 335, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 336, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 337, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 338, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 339, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 340, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 341, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 342, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 343, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 344, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 345, Reward: 30.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 346, Reward: 13.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 347, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 348, Reward: 25.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 349, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 350, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 351, Reward: 22.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 352, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 353, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 354, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 355, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 356, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 357, Reward: 14.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 358, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 359, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 360, Reward: 18.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 361, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 362, Reward: 12.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 363, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 364, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 365, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 366, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 367, Reward: 15.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 368, Reward: 22.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 369, Reward: 17.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 370, Reward: 23.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 371, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 372, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 373, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 374, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 375, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 376, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 377, Reward: 8.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 378, Reward: 9.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 379, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 380, Reward: 11.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 381, Reward: 16.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 382, Reward: 10.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 383, Reward: 17.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 384, Reward: 19.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 385, Reward: 23.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 386, Reward: 23.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 387, Reward: 12.0, Avg Critic Loss: 0.2905, Avg Actor Loss: -1.2298, Avg Alpha Loss: -0.6136
Episode 388, Reward: 9.0, Avg Critic Loss: 0.0114, Avg Actor Loss: -1.5485, Avg Alpha Loss: -0.6378
Episode 389, Reward: 10.0, Avg Critic Loss: 0.0344, Avg Actor Loss: -1.7642, Avg Alpha Loss: -0.6401
Episode 390, Reward: 12.0, Avg Critic Loss: 0.0745, Avg Actor Loss: -1.9554, Avg Alpha Loss: -0.6421
Episode 391, Reward: 10.0, Avg Critic Loss: 0.1238, Avg Actor Loss: -2.1303, Avg Alpha Loss: -0.6449
Episode 392, Reward: 8.0, Avg Critic Loss: 0.1346, Avg Actor Loss: -2.2366, Avg Alpha Loss: -0.6465
Episode 393, Reward: 9.0, Avg Critic Loss: 0.1754, Avg Actor Loss: -2.3417, Avg Alpha Loss: -0.6483
Episode 394, Reward: 9.0, Avg Critic Loss: 0.2031, Avg Actor Loss: -2.4447, Avg Alpha Loss: -0.6485
Episode 395, Reward: 10.0, Avg Critic Loss: 0.2204, Avg Actor Loss: -2.5080, Avg Alpha Loss: -0.6484
Episode 396, Reward: 11.0, Avg Critic Loss: 0.2816, Avg Actor Loss: -2.6302, Avg Alpha Loss: -0.6535
Episode 397, Reward: 12.0, Avg Critic Loss: 0.3447, Avg Actor Loss: -2.7054, Avg Alpha Loss: -0.6535
Episode 398, Reward: 13.0, Avg Critic Loss: 0.4104, Avg Actor Loss: -2.8401, Avg Alpha Loss: -0.6575
Episode 399, Reward: 9.0, Avg Critic Loss: 0.4361, Avg Actor Loss: -2.9189, Avg Alpha Loss: -0.6582
Episode 400, Reward: 10.0, Avg Critic Loss: 0.4937, Avg Actor Loss: -2.9939, Avg Alpha Loss: -0.6609
Episode 401, Reward: 12.0, Avg Critic Loss: 0.5094, Avg Actor Loss: -3.1022, Avg Alpha Loss: -0.6613
Episode 402, Reward: 8.0, Avg Critic Loss: 0.6300, Avg Actor Loss: -3.1314, Avg Alpha Loss: -0.6639
Episode 403, Reward: 13.0, Avg Critic Loss: 0.5764, Avg Actor Loss: -3.2233, Avg Alpha Loss: -0.6634
Episode 404, Reward: 8.0, Avg Critic Loss: 0.6255, Avg Actor Loss: -3.2972, Avg Alpha Loss: -0.6603
Episode 405, Reward: 21.0, Avg Critic Loss: 0.7288, Avg Actor Loss: -3.3725, Avg Alpha Loss: -0.6692
Episode 406, Reward: 12.0, Avg Critic Loss: 0.7669, Avg Actor Loss: -3.4804, Avg Alpha Loss: -0.6696
Episode 407, Reward: 11.0, Avg Critic Loss: 0.8098, Avg Actor Loss: -3.5526, Avg Alpha Loss: -0.6770
Episode 408, Reward: 8.0, Avg Critic Loss: 0.8114, Avg Actor Loss: -3.6068, Avg Alpha Loss: -0.6766
Episode 409, Reward: 15.0, Avg Critic Loss: 0.7903, Avg Actor Loss: -3.6677, Avg Alpha Loss: -0.6738
Episode 410, Reward: 9.0, Avg Critic Loss: 0.8434, Avg Actor Loss: -3.7327, Avg Alpha Loss: -0.6772
Episode 411, Reward: 9.0, Avg Critic Loss: 0.7915, Avg Actor Loss: -3.7701, Avg Alpha Loss: -0.6806
Episode 412, Reward: 15.0, Avg Critic Loss: 0.8003, Avg Actor Loss: -3.8421, Avg Alpha Loss: -0.6803
Episode 413, Reward: 13.0, Avg Critic Loss: 0.7370, Avg Actor Loss: -3.9150, Avg Alpha Loss: -0.6860
Episode 414, Reward: 10.0, Avg Critic Loss: 0.7193, Avg Actor Loss: -3.9590, Avg Alpha Loss: -0.6919
Episode 415, Reward: 8.0, Avg Critic Loss: 0.6419, Avg Actor Loss: -4.0336, Avg Alpha Loss: -0.6961
Episode 416, Reward: 10.0, Avg Critic Loss: 0.5963, Avg Actor Loss: -4.0937, Avg Alpha Loss: -0.6973
Episode 417, Reward: 22.0, Avg Critic Loss: 0.5131, Avg Actor Loss: -4.1997, Avg Alpha Loss: -0.6998
Episode 418, Reward: 18.0, Avg Critic Loss: 0.3709, Avg Actor Loss: -4.3465, Avg Alpha Loss: -0.7005
Episode 419, Reward: 11.0, Avg Critic Loss: 0.2670, Avg Actor Loss: -4.4519, Avg Alpha Loss: -0.7055
Episode 420, Reward: 12.0, Avg Critic Loss: 0.2279, Avg Actor Loss: -4.5166, Avg Alpha Loss: -0.7087
Episode 421, Reward: 15.0, Avg Critic Loss: 0.1533, Avg Actor Loss: -4.6260, Avg Alpha Loss: -0.7077
Episode 422, Reward: 9.0, Avg Critic Loss: 0.1350, Avg Actor Loss: -4.6967, Avg Alpha Loss: -0.7133
Episode 423, Reward: 10.0, Avg Critic Loss: 0.1188, Avg Actor Loss: -4.7655, Avg Alpha Loss: -0.7169
Episode 424, Reward: 9.0, Avg Critic Loss: 0.1268, Avg Actor Loss: -4.7920, Avg Alpha Loss: -0.7181
Episode 425, Reward: 20.0, Avg Critic Loss: 0.1133, Avg Actor Loss: -4.8696, Avg Alpha Loss: -0.7186
Episode 426, Reward: 31.0, Avg Critic Loss: 0.0758, Avg Actor Loss: -5.0218, Avg Alpha Loss: -0.7263
Episode 427, Reward: 16.0, Avg Critic Loss: 0.0726, Avg Actor Loss: -5.1781, Avg Alpha Loss: -0.7334
Episode 428, Reward: 13.0, Avg Critic Loss: 0.0766, Avg Actor Loss: -5.2131, Avg Alpha Loss: -0.7351
Episode 429, Reward: 11.0, Avg Critic Loss: 0.0685, Avg Actor Loss: -5.2979, Avg Alpha Loss: -0.7359
Episode 430, Reward: 10.0, Avg Critic Loss: 0.0828, Avg Actor Loss: -5.3020, Avg Alpha Loss: -0.7418
Episode 431, Reward: 13.0, Avg Critic Loss: 0.1049, Avg Actor Loss: -5.3908, Avg Alpha Loss: -0.7458
Episode 432, Reward: 22.0, Avg Critic Loss: 0.0958, Avg Actor Loss: -5.4582, Avg Alpha Loss: -0.7474
Episode 433, Reward: 8.0, Avg Critic Loss: 0.0923, Avg Actor Loss: -5.4987, Avg Alpha Loss: -0.7511
